index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
66.0,624315581,7,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,88.0,1.0,10.0,NOTHING,83,0,32.0,32.0,0,0.0,22,0.1875,0.34375,-21.0,1.0,0.1590909090909091,0.08003952569169961,RS,NOTHING,NOTHING
67.0,624315581,8,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,120.0,1.0,0.0,NOTHING,84,0,32.0,32.0,0,1.0,25,0.7948717948717949,0.390625,32.0,1.0,0.0,0.1875,NOTHING,NOTHING,NOTHING
68.0,624315581,9,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,152.0,1.0,0.0,NOTHING,85,0,32.0,32.0,0,1.0,36,0.7021276595744681,0.5625,32.0,1.0,1.0,0.7948717948717949,NOTHING,NOTHING,NOTHING
69.0,624315581,10,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,184.0,1.0,0.0,NOTHING,87,0,32.0,32.0,0,1.0,36,0.0,0.5625,32.0,1.0,1.0,0.7021276595744681,NOTHING,NOTHING,RS
70.0,624315581,11,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-16.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,216.0,1.0,0.0,NOTHING,88,0,32.0,-16.0,0,1.0,36,0.0,0.5625,32.0,1.0,1.0,0.0,NOTHING,RS,RS
72.0,624315581,12,155815,Absent,3.0,0,0,0,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,1,0,1,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,-16.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,168.0,1.0,0.0,RS,89,0,-16.0,-16.0,37,0.0,52,0.35294117647058826,0.53125,-16.0,1.0,1.0,0.0,NOTHING,RS,RS
73.0,624315581,14,155815,Absent,17.0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,24.0,8,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,207.0,0.95,1.0,RS,92,0,24.0,29.0,15,0.20930232558139536,28,0.035389282103134495,0.3125,-16.0,1.0,0.0,0.35294117647058826,RS,RS,NOTHING
74.0,624315581,15,155815,Absent,25.0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,29.0,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,236.0,1.0,8.0,RS,93,0,29.0,29.0,29,0.15789473684210525,47,0.09851551956815113,0.578125,24.0,0.95,0.20930232558139536,0.035389282103134495,RS,NOTHING,NOTHING
75.0,624315581,16,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,268.0,1.0,3.0,NOTHING,95,0,32.0,32.0,0,0.0,64,0.4375,1.0,29.0,1.0,0.15789473684210525,0.09851551956815113,RS,NOTHING,NOTHING
76.0,624315581,17,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,300.0,1.0,0.0,NOTHING,96,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,0.0,0.4375,NOTHING,NOTHING,NOTHING
77.0,624315581,18,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,332.0,1.0,0.0,NOTHING,98,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
78.0,624315581,19,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,364.0,1.0,0.0,NOTHING,99,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
79.0,624315581,20,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,396.0,1.0,0.0,NOTHING,100,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
80.0,624315581,21,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,428.0,1.0,0.0,NOTHING,101,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
81.0,624315581,22,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,460.0,1.0,0.0,NOTHING,103,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
82.0,624315581,23,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,492.0,1.0,0.0,NOTHING,104,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
83.0,624315581,24,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,524.0,1.0,0.0,NOTHING,105,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
84.0,624315581,25,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,556.0,1.0,0.0,NOTHING,106,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
85.0,624315581,26,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,588.0,1.0,0.0,NOTHING,108,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
86.0,624315581,27,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,620.0,1.0,0.0,NOTHING,109,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
87.0,624315581,28,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,652.0,1.0,0.0,NOTHING,111,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
88.0,624315581,29,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,684.0,1.0,0.0,NOTHING,112,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
89.0,624315581,30,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,716.0,1.0,0.0,NOTHING,114,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
90.0,624315581,31,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,748.0,1.0,0.0,NOTHING,115,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
91.0,624315581,32,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,780.0,1.0,0.0,NOTHING,117,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
92.0,624315581,33,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,812.0,1.0,0.0,NOTHING,118,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
93.0,624315581,34,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,844.0,1.0,0.0,NOTHING,119,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
94.0,624315581,35,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,876.0,1.0,0.0,NOTHING,120,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
95.0,624315581,36,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,908.0,1.0,0.0,NOTHING,121,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
96.0,624315581,37,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,940.0,1.0,0.0,NOTHING,122,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
97.0,624315581,38,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,972.0,1.0,0.0,NOTHING,124,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
98.0,624315581,39,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,1004.0,1.0,0.0,NOTHING,125,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
100.0,624315581,40,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,1068.0,1.0,0.0,NOTHING,126,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,RS
102.0,624315581,43,155815,Absent,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,1132.0,1.0,0.0,NOTHING,130,0,32.0,13.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,RS,IN
105.0,624315581,44,155815,Absent,4.0,0,0,0,1,1,0,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,1,0,0,1,1,1,1,13.0,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,1190.0,1.0,0.0,RS,131,0,13.0,13.0,35,0.0,51,0.5,0.546875,13.0,1.0,1.0,0.0,NOTHING,IN,ALL
108.0,624315581,49,155815,Absent,36.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,20.0,12,Unicorn_Absent,-1,-1.0,7,Unicorn_Absent,1214.0,0.925,2.0,IN,137,0,20.0,-1.0,36,0.36538461538461536,45,0.10347985347985345,0.515625,13.0,1.0,0.0,0.5,RS,ALL,UP
109.0,624315581,50,155815,Absent,64.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,-1.0,33,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,1213.0,0.79375,12.0,ALL,138,0,-1.0,19.0,64,0.5625,64,0.3625,0.484375,20.0,0.925,0.36538461538461536,0.10347985347985345,IN,UP,IN
110.0,624315581,51,155815,Absent,32.0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.0,13,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,1232.0,0.91875,33.0,UP,139,0,19.0,14.0,32,0.5,44,0.26595744680851063,0.484375,-1.0,0.79375,0.5625,0.3625,ALL,IN,RS
111.0,624315581,52,155815,Absent,36.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,1246.0,0.8875,13.0,IN,140,0,14.0,31.0,36,0.36,50,0.030243902439024417,0.5,19.0,0.91875,0.5,0.26595744680851063,UP,RS,RS
112.0,624315581,53,155815,Absent,19.0,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,1,1,1,0,0,1,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,1,0,0,31.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,1277.0,1.0,18.0,RS,141,0,31.0,31.0,32,0.3333333333333333,50,0.0,0.5,14.0,0.8875,0.36,0.030243902439024417,IN,RS,RS
113.0,624315581,54,155815,Absent,11.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,28.0,4,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,1305.0,0.975,1.0,RS,143,0,28.0,-76.0,10,0.2,28,0.14883720930232558,0.375,31.0,1.0,0.3333333333333333,0.0,RS,RS,RS
114.0,624315581,55,155815,Absent,37.0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,1,-76.0,18,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,1229.0,1.0,4.0,RS,144,0,-76.0,-76.0,29,0.11428571428571428,43,0.17142857142857143,0.390625,28.0,0.975,0.2,0.14883720930232558,RS,RS,IN
115.0,624315581,56,155815,Absent,40.0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,1,1,1,0,23.0,9,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,1252.0,0.94375,12.0,RS,146,0,23.0,14.0,32,0.24489795918367346,41,0.037153322867608585,0.5,-76.0,1.0,0.11428571428571428,0.17142857142857143,RS,IN,RS
116.0,624315581,57,155815,Absent,36.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,1266.0,0.8875,9.0,IN,147,0,14.0,-8.0,36,0.25925925925925924,50,0.022792022792022804,0.5,23.0,0.94375,0.24489795918367346,0.037153322867608585,RS,RS,
118.0,624315581,58,155815,Absent,28.0,1,0,0,1,1,1,1,1,0,0,1,0,1,0,1,0,1,0,0,1,1,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,1,1,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,1,1,0,1,-8.0,20,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,1215.0,1.0,14.0,RS,148,0,-8.0,-8.0,37,0.35185185185185186,51,0.004913076341647782,0.484375,14.0,0.8875,0.25925925925925924,0.022792022792022804,IN,,
120.0,963727631,1,9637,Absent,26.0,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,0,1,24.0,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,24.0,0.95,,RS,152,0,24.0,-8.0,22,,37,,0.453125,,,,,,RS,RS
122.0,963727631,2,9637,Absent,23.0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,1,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,1,0,-8.0,26,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-24.0,1.0,8.0,RS,153,0,-8.0,-8.0,39,0.2978723404255319,48,0.020309477756286276,0.34375,24.0,0.95,,,RS,RS,RS
124.0,963727631,5,9637,Absent,34.0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,1,0,0,1,1,0,0,1,1,18.0,14,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,17.0,0.9125,10.0,RS,157,0,18.0,-18.0,25,0.30612244897959184,39,0.034303082935301765,0.390625,-8.0,1.0,0.2978723404255319,0.020309477756286276,RS,RS,IN
127.0,963727631,6,9637,Absent,12.0,1,0,0,1,0,1,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,1,1,1,0,-18.0,20,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,-28.0,1.0,6.0,RS,158,0,-18.0,-18.0,32,0.3902439024390244,49,0.06371329019412647,0.453125,18.0,0.9125,0.30612244897959184,0.034303082935301765,RS,IN,RS
129.0,963727631,10,9637,Absent,36.0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,-43.0,0.8875,0.0,IN,163,0,14.0,-80.0,36,0.25925925925925924,50,0.09368191721132901,0.5,-18.0,1.0,0.3902439024390244,0.06371329019412647,RS,RS,NOTHING
