index,Dyad,Round,Player,Answer,Time,a11,a12,a13,a14,a15,a16,a17,a18,a21,a22,a23,a24,a25,a26,a27,a28,a31,a32,a33,a34,a35,a36,a37,a38,a41,a42,a43,a44,a45,a46,a47,a48,a51,a52,a53,a54,a55,a56,a57,a58,a61,a62,a63,a64,a65,a66,a67,a68,a71,a72,a73,a74,a75,a76,a77,a78,a81,a82,a83,a84,a85,a86,a87,a88,Score,Joint,Is_there,where_x,where_y,Strategy,Is_there_LEAD,Ac_Score,Norm_Score,Joint_LAG1,Category,indice,Cambio,avScGrpUniPresent,avScGrpUniPresent_LEAD,Size_visited,Consistency,Total_visited_dyad,Dif_consist,DLIndex,Score_LAG1,Norm_Score_LAG1,Consistency_LAG1,Dif_consist_LAG1,Category_LAG1,RegionGo,RegionGo2
3868,5930917116,29,171162,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23.0,9,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,215,0.94375,1.0,UP,3868,0,23.0,23.0,32,0.0,46,0.34210526315789475,0.578125,19.0,0.91875,0.30434782608695654,0.05434782608695654,DOWN,RIGHT,RS
3870,5930917116,31,171162,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,20.0,12,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,258,0.925,9.0,RIGHT,3870,0,20.0,19.0,32,0.3333333333333333,48,0.025641025641025605,0.5625,23.0,0.94375,0.0,0.34210526315789475,UP,RS,RS
3871,5930917116,32,171162,Absent,42,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,1,1,1,1,1,1,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,1,0,1,19.0,13,Unicorn_Absent,-1,-1.0,9,Unicorn_Absent,277,0.91875,12.0,RS,3871,0,19.0,24.0,32,0.20754716981132076,52,0.012452830188679237,0.609375,20.0,0.925,0.3333333333333333,0.025641025641025605,RIGHT,RS,RS
3872,5930917116,33,171162,Absent,20,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,24.0,8,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,301,0.95,13.0,RS,3872,0,24.0,-79.0,18,0.28205128205128205,28,0.03814884302689181,0.3125,19.0,0.91875,0.20754716981132076,0.012452830188679237,RS,RS,RS
3874,5930917116,35,171162,Absent,38,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,1,1,0,0,1,0,0,0,1,0,25.0,7,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,247,0.95625,15.0,RS,3874,0,25.0,24.0,29,0.14634146341463414,36,0.07967479674796747,0.453125,24.0,0.95,0.28205128205128205,0.03814884302689181,RS,RS,LEFT
3876,5930917116,37,171162,Absent,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,26.0,6,Unicorn_Absent,-1,-1.0,9,Unicorn_Present,297,0.9625,8.0,RS,3876,0,26.0,32.0,6,0.09375,64,0.125,0.90625,25.0,0.95625,0.14634146341463414,0.07967479674796747,RS,LEFT,NOTHING
3878,5930917116,39,171162,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,14.0,18,Unicorn_Absent,-1,-1.0,5,Unicorn_Present,343,0.8875,0.0,LEFT,3878,0,14.0,32.0,32,0.05555555555555555,50,0.5069444444444444,0.5,26.0,0.9625,0.09375,0.125,RS,NOTHING,NOTHING
3881,5930917116,42,171162,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,439,1.0,0.0,NOTHING,3881,0,32.0,32.0,0,0.0,64,0.5625,1.0,14.0,0.8875,0.05555555555555555,0.5069444444444444,LEFT,NOTHING,NOTHING
3884,5930917116,45,171162,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,535,1.0,0.0,NOTHING,3884,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,0.0,0.5625,NOTHING,NOTHING,NOTHING
3885,5930917116,46,171162,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,567,1.0,0.0,NOTHING,3885,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
3889,5930917116,50,171162,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,695,1.0,0.0,NOTHING,3889,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
3890,5930917116,51,171162,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,727,1.0,0.0,NOTHING,3890,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
3893,5930917116,54,171162,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,823,1.0,0.0,NOTHING,3893,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
3894,5930917116,55,171162,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Present,855,1.0,0.0,NOTHING,3894,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,NOTHING
3898,5930917116,59,171162,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,Unicorn_Absent,983,1.0,0.0,NOTHING,3898,0,32.0,32.0,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,NOTHING,
3899,5930917116,60,171162,Absent,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.0,0,Unicorn_Absent,-1,-1.0,2,,1015,1.0,0.0,NOTHING,3899,0,32.0,,0,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,NOTHING,,
3900,5930917116,1,593098,Absent,21,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,24.0,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,24,0.95,,RS,3900,0,24.0,22.0,19,,40,,0.5,,,,,,RS,RS
3901,5930917116,2,593098,Absent,33,0,0,1,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,22.0,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,46,0.9375,8.0,RS,3901,0,22.0,-16.0,26,0.15384615384615385,38,0.045150501672240814,0.4375,24.0,0.95,,,RS,RS,RS
3904,5930917116,5,593098,Absent,24,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,22.0,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,35,0.9375,1.0,RS,3904,0,22.0,21.0,18,0.15789473684210525,44,0.16028708133971292,0.53125,22.0,0.9375,0.15384615384615385,0.045150501672240814,RS,RS,RS
3905,5930917116,6,593098,Absent,33,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,21.0,11,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,56,0.93125,10.0,RS,3905,0,21.0,16.0,22,0.21212121212121213,39,0.0678787878787879,0.4375,22.0,0.9375,0.15789473684210525,0.16028708133971292,RS,RS,UP
3906,5930917116,7,593098,Absent,42,1,0,0,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,1,1,1,1,16.0,16,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,72,0.9,11.0,RS,3906,0,16.0,21.0,30,0.23809523809523808,46,0.15725359911406422,0.46875,21.0,0.93125,0.21212121212121213,0.0678787878787879,RS,UP,RS
3907,5930917116,8,593098,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21.0,11,Unicorn_Absent,-1,-1.0,4,Unicorn_Present,93,0.93125,16.0,UP,3907,0,21.0,26.0,32,0.34782608695652173,44,0.09782608695652173,0.515625,16.0,0.9,0.23809523809523808,0.15725359911406422,RS,RS,RS
3911,5930917116,12,593098,Absent,18,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,0,0,0,0,1,1,0,0,22.0,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,192,0.9375,5.0,RS,3911,0,22.0,26.0,16,0.17073170731707318,38,0.13879210220673635,0.4375,21.0,0.93125,0.34782608695652173,0.09782608695652173,UP,RS,RIGHT
3912,5930917116,13,593098,Absent,20,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,26.0,6,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,218,0.9625,10.0,RS,3912,0,26.0,-65.0,17,0.06451612903225806,35,0.20821114369501464,0.453125,22.0,0.9375,0.17073170731707318,0.13879210220673635,RS,RIGHT,RS
3914,5930917116,15,593098,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,6,Unicorn_Absent,171,0.9125,1.0,RIGHT,3914,0,18.0,24.0,32,0.1951219512195122,42,0.004878048780487809,0.4375,26.0,0.9625,0.06451612903225806,0.20821114369501464,RS,RS,ALL
3915,5930917116,16,593098,Absent,21,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,1,24.0,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,195,0.95,14.0,RS,3915,0,24.0,-78.0,16,0.23076923076923078,35,0.04423076923076924,0.421875,18.0,0.9125,0.1951219512195122,0.004878048780487809,RIGHT,ALL,RIGHT
3917,5930917116,18,593098,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.0,32,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,117,0.8,14.0,ALL,3917,0,0.0,32.0,64,0.25,64,0.005319148936170193,0.5,24.0,0.95,0.23076923076923078,0.04423076923076924,RS,RIGHT,RS
3919,5930917116,20,593098,Absent,32,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,18.0,14,Unicorn_Absent,-1,-1.0,6,Unicorn_Present,167,0.9125,0.0,RIGHT,3919,0,18.0,32.0,32,0.5,46,0.19565217391304346,0.5,0.0,0.8,0.25,0.005319148936170193,ALL,RS,RS
3921,5930917116,22,593098,Absent,35,0,1,1,0,0,0,0,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,0,19.0,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,218,0.91875,0.0,RS,3921,0,19.0,-4.0,28,0.25,47,0.05434782608695654,0.53125,18.0,0.9125,0.5,0.19565217391304346,RIGHT,RS,RS
3928,5930917116,29,593098,Absent,32,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,1,1,1,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,0,23.0,9,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,215,0.94375,1.0,RS,3928,0,23.0,23.0,23,0.34210526315789475,46,0.34210526315789475,0.578125,19.0,0.91875,0.25,0.05434782608695654,RS,RS,RS
3930,5930917116,31,593098,Absent,34,1,1,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,20.0,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,258,0.925,9.0,RS,3930,0,20.0,19.0,28,0.3076923076923077,48,0.025641025641025605,0.5625,23.0,0.94375,0.34210526315789475,0.34210526315789475,RS,RS,RS
3931,5930917116,32,593098,Absent,48,1,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,1,1,0,1,0,0,0,1,1,1,0,1,0,1,1,1,1,1,1,19.0,13,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,277,0.91875,12.0,RS,3931,0,19.0,24.0,33,0.22,52,0.012452830188679237,0.609375,20.0,0.925,0.3076923076923077,0.025641025641025605,RS,RS,RS
3932,5930917116,33,593098,Absent,23,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,1,24.0,8,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,301,0.95,13.0,RS,3932,0,24.0,-79.0,18,0.24390243902439024,28,0.03814884302689181,0.3125,19.0,0.91875,0.22,0.012452830188679237,RS,RS,ALL
3934,5930917116,35,593098,Absent,19,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,25.0,7,Unicorn_Absent,-1,-1.0,0,Unicorn_Present,247,0.95625,15.0,RS,3934,0,25.0,24.0,14,0.06666666666666667,36,0.07967479674796747,0.453125,24.0,0.95,0.24390243902439024,0.03814884302689181,RS,ALL,IN
3936,5930917116,37,593098,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,26.0,6,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,297,0.9625,8.0,ALL,3936,0,26.0,32.0,64,0.21875,64,0.125,0.90625,25.0,0.95625,0.06666666666666667,0.07967479674796747,RS,IN,ALL
3938,5930917116,39,593098,Absent,36,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,14.0,18,Unicorn_Absent,-1,-1.0,7,Unicorn_Present,343,0.8875,0.0,IN,3938,0,14.0,32.0,36,0.5625,50,0.5069444444444444,0.5,26.0,0.9625,0.21875,0.125,ALL,ALL,ALL
3941,5930917116,42,593098,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,439,1.0,0.0,ALL,3941,0,32.0,32.0,64,0.5625,64,0.5625,1.0,14.0,0.8875,0.5625,0.5069444444444444,IN,ALL,ALL
3944,5930917116,45,593098,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,535,1.0,0.0,ALL,3944,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,0.5625,0.5625,ALL,ALL,ALL
3945,5930917116,46,593098,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,567,1.0,0.0,ALL,3945,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL
3949,5930917116,50,593098,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,695,1.0,0.0,ALL,3949,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL
3950,5930917116,51,593098,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,727,1.0,0.0,ALL,3950,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL
3953,5930917116,54,593098,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,823,1.0,0.0,ALL,3953,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL
3954,5930917116,55,593098,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Present,855,1.0,0.0,ALL,3954,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,ALL
3958,5930917116,59,593098,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,Unicorn_Absent,983,1.0,0.0,ALL,3958,0,32.0,32.0,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,ALL,
3959,5930917116,60,593098,Absent,64,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,32.0,0,Unicorn_Absent,-1,-1.0,1,,1015,1.0,0.0,ALL,3959,0,32.0,,64,1.0,64,0.0,1.0,32.0,1.0,1.0,0.0,ALL,,
3961,6352481156,2,635246,Absent,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,21.0,11,Unicorn_Absent,-1,-1.0,3,Unicorn_Present,52,0.93125,1.0,DOWN,3961,0,21.0,-80.0,32,,46,,0.546875,,,,,,UP,RS
3963,6352481156,4,635246,Absent,32,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.0,16,Unicorn_Absent,-1,-1.0,4,Unicorn_Absent,-12,0.9,16.0,UP,3963,0,16.0,22.0,32,0.0,48,0.1875,0.5,21.0,0.93125,,,DOWN,RS,LEFT
3964,6352481156,5,635246,Absent,25,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,22.0,10,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,10,0.9375,16.0,RS,3964,0,22.0,18.0,22,0.2,44,0.2,0.53125,16.0,0.9,0.0,0.1875,UP,LEFT,RS
3965,6352481156,6,635246,Absent,32,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,0,0,18.0,14,Unicorn_Absent,-1,-1.0,5,Unicorn_Absent,28,0.9125,10.0,LEFT,3965,0,18.0,20.0,32,0.2857142857142857,46,0.018633540372670843,0.5,22.0,0.9375,0.2,0.2,RS,RS,RS
3966,6352481156,7,635246,Absent,33,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,1,1,1,1,1,1,0,1,0,0,0,0,1,0,1,0,20.0,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,48,0.925,14.0,RS,3966,0,20.0,20.0,28,0.3333333333333333,45,0.09420289855072461,0.515625,18.0,0.9125,0.2857142857142857,0.018633540372670843,LEFT,RS,RS
3967,6352481156,8,635246,Absent,37,0,0,1,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,20.0,12,Unicorn_Absent,-1,-1.0,0,Unicorn_Absent,68,0.925,12.0,RS,3967,0,20.0,21.0,26,0.2558139534883721,39,0.028541226215644838,0.421875,20.0,0.925,0.3333333333333333,0.09420289855072461,RS,RS,RS
